Source,Category,Headline,Description,Link,Date,Author,Target
Zambia Eye,politics,Foreigners benefiting more from Zambia’s resouces at expense of citizens- MUZ,"1,147 Views Mine workers Union of Zambia (MUZ) has lamented how foreigners are benefitting from the country’s natural resources at the expense of Zambians. MUZ president Joseph Chewe says Zambians toil for less as compared to citizens. He made these remarks at a consultative meeting held in Kitwe today. Chewe urged the government to make […]
The post Foreigners benefiting more from Zambia’s resouces at expense of citizens- MUZ first appeared on Zambian Eye.",https://zambianeye.com/foreigners-benefiting-more-from-zambias-resouces-at-expense-of-citizens-muz/,2022-04-07 14:03:57+00:00,Editor 2,1
Zambia Eye,health and wellness,"Mopani Mine accidents, wake up call in maintenance of OSH","1,303 Views The two accidents that recently took place at Mopani Mines within 48 hours, is a wake up call for the need to enhance occupational health and safety, a labour expert has said. The latest incident involved 35 year old Anderson Mwaba who is reported to have accidentally fallen through the roof and sustained […]
The post Mopani Mine accidents, wake up call in maintenance of OSH first appeared on Zambian Eye.",https://zambianeye.com/mopani-mine-accidents-wake-up-call-in-maintenance-of-osh/,2022-04-04 15:41:37+00:00,Editor 2,1
Zambia Eye,politics,Sinkamba concerned with the manner the state is handling Malanji’s Hotel and Helicopters case,"928 ViewsGreen Party Leader Peter Sinkamba is concerned with the manner in which the state is handling the case involving Kwacha Member of Parliament Joseph Malanji regarding his hotel in Kitwe and helicopters. Sinkamba is particularly concerned with the issue of the two helicopters where the law enforcement agencies recently announced that they are making […]
The post Sinkamba concerned with the manner the state is handling Malanji’s Hotel and Helicopters case first appeared on Zambian Eye.",https://zambianeye.com/sinkamba-concerned-with-the-manner-the-state-is-handling-malanjis-hotel-and-helicopters-case/,2022-03-28 13:45:20+00:00,News Desk,0
Zambia Eye,development,"Woman (52) arrested for ‘receiving’ K880,000.00 into her bank account","1,827 Views The Anti-Corruption Commission (ACC) has arrested a 52-year-old Chingola woman for being in possession of K880,000.00 reasonably suspected to be proceeds of crime. According to a statement issued by ACC spokesperson Queen Chibwe, Sylvia Chongo Mutale Banda of House Number 11 Gandhi Road, Chingola, allegedly received K880,000.00 through First National Bank domiciled at […]
The post Woman (52) arrested for ‘receiving’ K880,000.00 into her bank account first appeared on Zambian Eye.",https://zambianeye.com/woman-52-arrested-for-receiving-k880000-00-into-her-bank-account/,2022-03-24 09:58:22+00:00,Editor 2,1
Zambia Eye,development,ACC arrests Chingola woman for corruption,"1,819 ViewsThe Anti-Corruption Commission has arrested a Chingola woman for being in possession of K880, 000.00 reasonably suspected to be proceeds of crime. The Ant-Corruption Commission Spokesperson Queen Kashimbo Chibwe says,Sylvia Chongo Mutale Banda aged 52 of House Number 11 Gandhi Road, Chingola has been arrested and charged with one count of possession of property […]
The post ACC arrests Chingola woman for corruption first appeared on Zambian Eye.",https://zambianeye.com/acc-arrests-chingola-woman-for-corruption/,2022-03-24 08:14:22+00:00,News Desk,0
Zambia Eye,politics,DEC seize two helicopters and a hotel belonging to Kwacha Member of Parliament Joseph Malanji,"3,327 Views The Drug Enforcement Commission (DEC) through its Anti-Money Laundering Investigations Unit has seized a hotel and two helicopters belonging to Kwacha Member of Parliament Joseph Malanji. The Commission has since arrested Malanji for alleged money laundering activities involving K10 million and U$D 700,000. DEC public relations officer Mathias Kamanga has told Mwebantu in […]
The post DEC seize two helicopters and a hotel belonging to Kwacha Member of Parliament Joseph Malanji first appeared on Zambian Eye.",https://zambianeye.com/dec-seize-two-helicopters-and-a-hotel-belonging-to-kwacha-member-of-parliament-joseph-malanji/,2022-03-23 17:05:54+00:00,Editor 2,1
Zambia Eye,politics,Swithin Haangala’s other side as Musician!,"2,762 ViewsAdapted from Friday Ballads by Ballad Mutale Zulu(Published on Saturday 19th March 2022) Friday 18th March 2022 Zambia put to rest its Fourth Republican President Rupiah Bwezani Banda. As the country was in this period of mourning, it lost one of its most talented and dedicated teacher, journalist, broadcaster, devout Catholic and musician in […]
The post Swithin Haangala’s other side as Musician! first appeared on Zambian Eye.",https://zambianeye.com/swithin-haangalas-other-side-as-musician/,2022-03-21 23:28:04+00:00,News Desk,0
Zambia Eye,local news,Underground disaster: Miner (45) dies at Mopani mine after being hit by a skip,"660 Views A 45 year old miner at Mopani Copper Mines has died after he was hit by a skip at the South Ore Body shaft in Kitwe. Mopani Copper Mines Public Relations Manager Nebert Mulenga has told ZNBC News in a statement that the accident occurred yesterday. Mulenga said all operations at the South […]
The post Underground disaster: Miner (45) dies at Mopani mine after being hit by a skip first appeared on Zambian Eye.",https://zambianeye.com/underground-disaster-miner-45-dies-at-mopani-mine-after-being-hit-by-a-skip/,2022-03-21 10:21:53+00:00,Editor 2,1
Zambia Eye,politics,"PF resurface in CB, starts mobilizing for 2026","1,359 ViewsAfter a heavy humiliating defeat in August 2021, the PF on the Copperbelt province has started mobilizing for 2026 general election. According to a statement below obtained by Zambian Eye, the Women met today in Ndola to strategise. The PF which lost election by close to over a million votes has announced that it […]
The post PF resurface in CB, starts mobilizing for 2026 first appeared on Zambian Eye.",https://zambianeye.com/pf-resurface-in-cb-starts-mobilizing-for-2026/,2022-03-20 16:32:39+00:00,News Desk,0
Zambia Eye,politics,Riots break out at Black Mountain in Kitwe,"1,306 Views Riots have broken up at the Black Mountain in Kitwe after the rowdy Chrome hand-pickers forced their way to pick the lucrative materials at the site. Apparently, this is despite the government’s decision to ban Chrome hand-pickers at the mine site following yesterday’s protests over what they termed few working hours. Previous efforts […]
The post Riots break out at Black Mountain in Kitwe first appeared on Zambian Eye.",https://zambianeye.com/riots-break-out-at-black-mountain-in-kitwe/,2022-03-17 08:46:23+00:00,Editor 2,1
Zambia Eye,politics,Notorious chrome pickers invade Black Mountain,"1,078 Views Confusion has characterised operations at the Black Mountain in Kitwe after the notorious Chrome hand-pickers forced their way to pick the lucrative materials at the site. ZNBC’s Clinton Masumba reports that this is despite the government’s decision to ban Chrome hand-pickers at the mine site following yesterday’s protests over what they termed few […]
The post Notorious chrome pickers invade Black Mountain first appeared on Zambian Eye.",https://zambianeye.com/notorious-chrome-pickers-invade-black-mountain/,2022-03-16 13:11:30+00:00,Editor 2,1
Zambia Eye,education,"Kitwe to host 2022 ABSA Cup tournament quarter final, all set","1,473 Views The quarter final fixture will see 2018 winners Nkana facing Lumwana Radiant’s in the first match of the day. Green Eagles who are yet to win the Cup will face ZESCO United in the second fixture. League leaders and tournament favorites Red Arrows will lock horns with Nkwazi on Sunday while Green Buffaloes […]
The post Kitwe to host 2022 ABSA Cup tournament quarter final, all set first appeared on Zambian Eye.",https://zambianeye.com/kitwe-to-host-2022-absa-cup-tournament-quarter-final-all-set/,2022-03-11 14:02:41+00:00,Editor 2,1
Zambia Eye,politics,AG accuses mines of not being environmentally compliant,"1,070 ViewsThe Auditor General is disappointed that some mining companies on the Copperbelt are not environmentally compliant. Dr. Dick Sichembe says it is the responsibility of every mine to manage its environmental liabilities during and after mining activities in their operational areas. Speaking when he met Mopani Copper Mines management in Kitwe, Dr Sichembe said […]
The post AG accuses mines of not being environmentally compliant first appeared on Zambian Eye.",https://zambianeye.com/ag-accuses-mines-of-not-being-environmentally-compliant/,2022-02-17 11:21:27+00:00,Editor 2,1
Zambia Eye,politics,Mines minister threatens to close Black Mountain over political inclinations,"1,144 Views Mines and Minerals Minister Paul Kabuswe has threatened to shut down operations at the black mountain in Kitwe in an event of confusion or political tension in it’s operations. Kabuswe says the new dawn Government wants the slug to be run smoothly without any political interference adding that it’s proceeds belong to the […]
The post Mines minister threatens to close Black Mountain over political inclinations first appeared on Zambian Eye.",https://zambianeye.com/mines-minister-threatens-to-close-black-mountain-over-political-inclinations/,2022-02-16 11:42:31+00:00,Editor 2,1
Zambia Eye,politics,"A new twist in Bowman- Mercy child claim, Kitwe man says he is the father","1,492 ViewsA 28 year old man of Kitwe is seeking to be joined in the paternity claim involving Mercy Colham and Kabushi Member of Parliament Bowman Lusambo as he is allegedly the father of Chipego, the first child that Mercy claims was fathered by Mr. Lusambo. Luckson Nyawali, a mineral analyst based in Kitwe says […]
The post A new twist in Bowman- Mercy child claim, Kitwe man says he is the father first appeared on Zambian Eye.",https://zambianeye.com/a-new-twist-in-bowman-mercy-child-claim-kitwe-man-says-he-is-the-father/,2022-01-17 13:46:22+00:00,News Desk,0
Zambia Eye,local news,Kitwe man arrested for beating wife to death,"2,591 Views A 40-year-old woman of Kitwe’s Mulenga Township has allegedly been murdered by her husband in cold blood. Helen Mwape, a house wife was on Sunday allegedly murdered by her husband using a pick handle. Copperbelt province acting Copperbelt Division Commanding Officer, Tresphord Kasale has told Mwebantu in a statement that the incident happened […]
The post Kitwe man arrested for beating wife to death first appeared on Zambian Eye.",https://zambianeye.com/kitwe-man-arrested-for-beating-wife-to-death/,2022-01-11 09:35:33+00:00,Editor 2,1
Zambia Eye,politics,Water utility companies implored to scale up service delivery,"1,207 Views All water utility companies have been directed to scale up their service delivery by improving the treatment of water. The Directive is from Water Development Minister Mike Mposha. Mposha was speaking today in Kitwe on the Copperbelt when he called on the District Commissioner Lawrence Mwanza. Mposha is in Kitwe to familiarise with […]
The post Water utility companies implored to scale up service delivery first appeared on Zambian Eye.",https://zambianeye.com/water-utility-companies-implored-to-scale-up-service-delivery/,2021-12-28 11:02:03+00:00,Editor 2,1
